user._id,user.username,chest.type,opened_with,open_at
647a3c77c741ef51e4078558,bruzie,daily,time,1750723424
647a3c77c741ef51e4078558,bruzie,small,time,1750730252
647a3c77c741ef51e4078558,bruzie,medium,time,1751506057
647e5547c741ef51e407855f,NotAGoodPlayer,small,gems,1757255106
64bd837e4836c9f0d20b0783,eugene.lysy,medium,time,1760225115
64c3a1bad58820db16096802,TomPhilip,daily,time,1747257087
64c3a1bad58820db16096802,TomPhilip,small,gems,1747158737
64c3a1bad58820db16096802,TomPhilip,medium,time,1747311325
64d654116db6d8758e0835a5,Marco_Fu,daily,time,1749704641
65bbaafda600c68a5905e542,Haani,daily,time,1747139923
65bbaafda600c68a5905e542,Haani,medium,gems,1747139912
65bbc2da30d20cbd580a1bb5,hconnorholland,daily,time,1748287572
65bbc2da30d20cbd580a1bb5,hconnorholland,small,gems,1748287554
65bbc2da30d20cbd580a1bb5,hconnorholland,medium,gems,1748287542
65bbc2e1776a96393906d065,meredithtarin,daily,time,1748287503
65bbc2e1776a96393906d065,meredithtarin,small,gems,1748287558
65bbc2e1776a96393906d065,meredithtarin,medium,gems,1748287545
66b372a5aef2f463b9034aa5,thebaconmafia,daily,time,1758550978
66ba3a898cf0f1ce4d0c9812,Player_c9812,small,gems,1747430743
66bf29cd0b2aad99680dc582,Motan,daily,time,1749140069
66ead451305396e3df090152,BKRS,daily,time,1753192068
66ead451305396e3df090152,BKRS,small,time,1753204493
66ead451305396e3df090152,BKRS,medium,time,1753551064
677a061fc68da227bd097812,gwalsh,medium,gems,1747248950
67843edc7703d9549b0fd5f8,vaun,medium,time,1756827509
67879c7e56da4e7033094549,jesusiscominh,daily,gems,1748369908
67879c7e56da4e7033094549,jesusiscominh,small,gems,1748372177
67879c7e56da4e7033094549,jesusiscominh,medium,time,1748471430
67a56efc8c7504742b06c3d2,Caribou,daily,gems,1750387906
67a56efc8c7504742b06c3d2,Caribou,small,time,1751217992
67a56efc8c7504742b06c3d2,Caribou,medium,time,1748717185
67af87455bf1f2495c03a762,borgannson,medium,time,1749162485
661d5348ed03f273250c3722,Najibelgo,small,time,1747154064
681926de298350f3a4036682,Jamie,daily,time,1747443065
681926de298350f3a4036682,Jamie,small,time,1747508737
681926de298350f3a4036682,Jamie,medium,time,1747442626
677a061fc68da227bd097812,gwalsh,small,gems,1747248967
677a061fc68da227bd097812,gwalsh,small,time,1747237391
65a926a1f6d3adcf4e0332b5,null,small,time,1747121374
660ed1a1584762ae500fa662,Player_fa662,big,time,1747153804
65a926a1f6d3adcf4e0332b5,null,small,time,1747133589
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1747091189
65a1710e3e8abf0ee9065ae2,tommaooo,small,time,1747086232
680fbc307e4fa212a0092782,JimmyBrown,medium,time,1747122111
66fad38e0fe516083f002e7b,FartTrump,big,time,1747142319
646b4214c741ef51e4078553,Tigermetal,small,time,1747084580
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1747091201
65b43a1fe1a9b6cbd803df34,st.vannuffel,medium,time,1747140873
65c2306a1e5c86cd63000f52,Mohammed,small,time,1747090671
65a1710e3e8abf0ee9065ae2,tommaooo,small,time,1747257788
662e78911a6f5d6f0a092a42,Player_jazzra,daily,time,1747091097
662e78911a6f5d6f0a092a42,Player_jazzra,small,"game store",1747091128
662e78911a6f5d6f0a092a42,Player_jazzra,medium,"game store",1747091144
662e78911a6f5d6f0a092a42,Player_jazzra,small,"game store",1747091157
662e78911a6f5d6f0a092a42,Player_jazzra,small,"game store",1747091170
65c2306a1e5c86cd63000f52,Mohammed,medium,time,1747160725
65c2306a1e5c86cd63000f52,Mohammed,daily,time,1747091744
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747093638
662e78911a6f5d6f0a092a42,Player_jazzra,big,gems,1747093737
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1747118117
65b8a1434dbf34cb5d0bee95,StephenLee,daily,time,1747115246
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1747160265
67d935e98c74d6e9470ae602,Starshah,daily,time,1747120450
65a926a1f6d3adcf4e0332b5,null,daily,time,1747121436
680fbc307e4fa212a0092782,JimmyBrown,small,time,1747140959
65be0b427eadde4a9d04726b,NotSullivan,daily,time,1747129861
65be0b427eadde4a9d04726b,NotSullivan,small,gems,1747132561
65be0b427eadde4a9d04726b,NotSullivan,medium,time,1747162366
66a0547bc0c24c38ac0064c2,Player_064c2,small,gems,1747311601
65c2306a1e5c86cd63000f52,Mohammed,small,gems,1747165127
65b43a1fe1a9b6cbd803df34,st.vannuffel,daily,time,1747140869
680fbc307e4fa212a0092782,JimmyBrown,medium,time,1747170891
65b43a1fe1a9b6cbd803df34,st.vannuffel,small,time,1747146405
654e20d5f64331104707662d,KucuXD,small,time,1747205577
66019ecdea2d21e5000e1184,cwk0505,daily,time,1747146761
646b4214c741ef51e4078553,Tigermetal,big,gems,1747209555
67ff9402156f849b8e001c42,derrikdavis,daily,time,1747147537
646b4214c741ef51e4078553,Tigermetal,medium,time,1747170280
646b4214c741ef51e4078553,Tigermetal,small,time,1747213442
646b4214c741ef51e4078553,Tigermetal,daily,time,1747149439
660ed1a1584762ae500fa662,Player_fa662,small,time,1747242702
646b4214c741ef51e4078553,Tigermetal,small,time,1747218030
666e611d56a42bf1ef02b667,thechamber,daily,time,1747158430
64c3a1bad58820db16096802,TomPhilip,small,gems,1747260781
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1747199876
65c2306a1e5c86cd63000f52,Mohammed,big,time,1747231188
65be0b427eadde4a9d04726b,NotSullivan,small,gems,1747164603
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1747202251
65be0b427eadde4a9d04726b,NotSullivan,big,gems,1747205673
65c2306a1e5c86cd63000f52,Mohammed,medium,time,1747182111
65a96bca03387feede060372,Player_60372,daily,time,1747165617
64c3a1bad58820db16096802,TomPhilip,small,time,1747318105
67e3287c4d8cefc12a0d40a9,JAMES,daily,time,1747180646
646d39a1c741ef51e4078554,deekep,daily,time,1747180844
65c2306a1e5c86cd63000f52,Mohammed,small,time,1747247832
662e78911a6f5d6f0a092a42,Player_jazzra,daily,time,1747199884
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1747249975
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1747253447
65a926a1f6d3adcf4e0332b5,null,small,gems,1747221514
67d935e98c74d6e9470ae602,Starshah,daily,time,1747208787
65a926a1f6d3adcf4e0332b5,null,small,time,1747896275
65a926a1f6d3adcf4e0332b5,null,daily,time,1747220451
68247a6cd0e602e75009aec8,ryanhartavfc,daily,time,1747221402
65a926a1f6d3adcf4e0332b5,null,medium,gems,1747231255
65a926a1f6d3adcf4e0332b5,null,small,time,1747388461
65a926a1f6d3adcf4e0332b5,null,medium,time,1747293711
65a926a1f6d3adcf4e0332b5,null,small,time,1747375687
65c2306a1e5c86cd63000f52,Mohammed,daily,time,1747232140
677a061fc68da227bd097812,gwalsh,daily,time,1747237455
65c2306a1e5c86cd63000f52,Mohammed,small,gems,1747237833
65b43a1fe1a9b6cbd803df34,st.vannuffel,daily,time,1747238871
65c2306a1e5c86cd63000f52,Mohammed,small,time,1747254395
66fad38e0fe516083f002e7b,FartTrump,small,time,1747315057
66fad38e0fe516083f002e7b,FartTrump,daily,time,1747241735
660ed1a1584762ae500fa662,Player_fa662,daily,time,1747242693
660ed1a1584762ae500fa662,Player_fa662,medium,time,1747335784
677a061fc68da227bd097812,gwalsh,medium,time,1747423270
65c2306a1e5c86cd63000f52,Mohammed,small,"game store",1747250574
65c2306a1e5c86cd63000f52,Mohammed,small,"game store",1747250586
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747253459
680fbc307e4fa212a0092782,JimmyBrown,medium,time,1747295790
65be0b427eadde4a9d04726b,NotSullivan,daily,time,1747251727
662e78911a6f5d6f0a092a42,Player_jazzra,big,time,1747284845
65be0b427eadde4a9d04726b,NotSullivan,small,time,1747298618
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747253468
65be0b427eadde4a9d04726b,NotSullivan,small,time,1747302604
65a96bca03387feede060372,Player_60372,daily,time,1747255282
65a1710e3e8abf0ee9065ae2,tommaooo,daily,time,1747257797
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747259435
64c3a1bad58820db16096802,TomPhilip,medium,gems,1747321483
65c2306a1e5c86cd63000f52,Mohammed,small,time,1747314691
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1747290529
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1747325602
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1747295972
662e78911a6f5d6f0a092a42,Player_jazzra,daily,time,1747290540
680fbc307e4fa212a0092782,JimmyBrown,daily,time,1747295825
666e611d56a42bf1ef02b667,thechamber,daily,time,1747296326
654e20d5f64331104707662d,KucuXD,daily,time,1747296815
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1747327377
646b4214c741ef51e4078553,Tigermetal,daily,time,1747297051
65be0b427eadde4a9d04726b,NotSullivan,small,time,1747306694
67e3287c4d8cefc12a0d40a9,JAMES,daily,time,1747303794
65b8a1434dbf34cb5d0bee95,StephenLee,daily,time,1747304432
65be0b427eadde4a9d04726b,NotSullivan,medium,time,1747333465
666e611d56a42bf1ef02b667,thechamber,big,time,1747357371
666e611d56a42bf1ef02b667,thechamber,small,time,1747366309
680a31e5d4780068930926e3,zikkypikky,daily,time,1747311628
64c3a1bad58820db16096802,TomPhilip,daily,time,1747311984
65c2306a1e5c86cd63000f52,Mohammed,medium,time,1747339010
66fad38e0fe516083f002e7b,FartTrump,small,gems,1747315938
64c3a1bad58820db16096802,TomPhilip,small,gems,1747321417
64c3a1bad58820db16096802,TomPhilip,medium,gems,1747431323
65c2306a1e5c86cd63000f52,Mohammed,daily,time,1747322671
65b43a1fe1a9b6cbd803df34,st.vannuffel,medium,gems,1747336903
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747327388
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747327396
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747327403
66fad38e0fe516083f002e7b,FartTrump,medium,gems,1747327569
66fad38e0fe516083f002e7b,FartTrump,daily,time,1747328382
65b43a1fe1a9b6cbd803df34,st.vannuffel,small,gems,1747336912
65b43a1fe1a9b6cbd803df34,st.vannuffel,daily,time,1747332360
65be0b427eadde4a9d04726b,NotSullivan,small,gems,1747336116
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1747335842
662e78911a6f5d6f0a092a42,Player_jazzra,big,time,1747384329
660ed1a1584762ae500fa662,Player_fa662,daily,time,1747335791
66ba3a898cf0f1ce4d0c9812,Player_c9812,daily,time,1747335823
66ba3a898cf0f1ce4d0c9812,Player_c9812,small,"game store",1747335876
66ba3a898cf0f1ce4d0c9812,Player_c9812,small,"game store",1747335885
66ba3a898cf0f1ce4d0c9812,Player_c9812,small,"game store",1747335892
65be0b427eadde4a9d04726b,NotSullivan,medium,time,1747391680
660ed1a1584762ae500fa662,Player_fa662,small,time,1747435404
65b43a1fe1a9b6cbd803df34,st.vannuffel,small,time,1747341926
680fbc307e4fa212a0092782,JimmyBrown,small,time,1747343739
65c2306a1e5c86cd63000f52,Mohammed,small,gems,1747345075
65c2306a1e5c86cd63000f52,Mohammed,big,gems,1747392269
65c2306a1e5c86cd63000f52,Mohammed,small,gems,1747407930
646d39a1c741ef51e4078554,deekep,daily,time,1747346294
65a1710e3e8abf0ee9065ae2,tommaooo,medium,time,1747405624
65a1710e3e8abf0ee9065ae2,tommaooo,daily,time,1747346836
65b43a1fe1a9b6cbd803df34,st.vannuffel,small,time,1747395783
65c2306a1e5c86cd63000f52,Mohammed,small,gems,1747406607
64c3a1bad58820db16096802,TomPhilip,small,gems,1747431317
65a926a1f6d3adcf4e0332b5,null,daily,time,1747375707
65a96bca03387feede060372,Player_60372,daily,time,1747376864
65a926a1f6d3adcf4e0332b5,null,small,time,1747394682
662e78911a6f5d6f0a092a42,Player_jazzra,daily,time,1747384345
666e611d56a42bf1ef02b667,thechamber,daily,time,1747385217
666e611d56a42bf1ef02b667,thechamber,small,time,1747428476
67ff9402156f849b8e001c42,derrikdavis,daily,time,1747388452
65a926a1f6d3adcf4e0332b5,null,small,time,1747409512
65b8a1434dbf34cb5d0bee95,StephenLee,daily,time,1747391297
65be0b427eadde4a9d04726b,NotSullivan,daily,time,1747391697
65c2306a1e5c86cd63000f52,Mohammed,small,gems,1747406616
654e20d5f64331104707662d,KucuXD,small,time,1747395451
65a926a1f6d3adcf4e0332b5,null,medium,gems,1747396792
65be0b427eadde4a9d04726b,NotSullivan,small,gems,1747397424
654e20d5f64331104707662d,KucuXD,medium,time,1747657936
65c2306a1e5c86cd63000f52,Mohammed,medium,gems,1747406568
65be0b427eadde4a9d04726b,NotSullivan,small,gems,1747397412
65b43a1fe1a9b6cbd803df34,st.vannuffel,medium,time,1747496930
65be0b427eadde4a9d04726b,NotSullivan,small,gems,1747397438
65a1710e3e8abf0ee9065ae2,tommaooo,big,time,1747436042
646b4214c741ef51e4078553,Tigermetal,daily,time,1747406989
65a1710e3e8abf0ee9065ae2,tommaooo,small,time,1747602812
646b4214c741ef51e4078553,Tigermetal,small,time,1747416303
66019ecdea2d21e5000e1184,cwk0505,daily,time,1747412565
646b4214c741ef51e4078553,Tigermetal,small,time,1747436366
66019ecdea2d21e5000e1184,cwk0505,big,time,1747500092
66019ecdea2d21e5000e1184,cwk0505,small,time,1747425470
66019ecdea2d21e5000e1184,cwk0505,small,time,1747503783
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1747441887
64c3a1bad58820db16096802,TomPhilip,small,gems,1747433939
64c3a1bad58820db16096802,TomPhilip,daily,time,1747433951
64c3a1bad58820db16096802,TomPhilip,medium,"game store",1747434063
660ed1a1584762ae500fa662,Player_fa662,daily,time,1747435469
646b4214c741ef51e4078553,Tigermetal,medium,time,1747573960
646b4214c741ef51e4078553,Tigermetal,small,time,1747518247
65c27e8a70d7900cdc0c13a6,Mmd_izn,daily,time,1747436258
646b4214c741ef51e4078553,Tigermetal,big,time,1747513231
666e611d56a42bf1ef02b667,thechamber,small,time,1747482139
65c27e8a70d7900cdc0c13a6,Mmd_izn,medium,time,1747498993
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747444431
681926de298350f3a4036682,Jamie,daily,time,1747443059
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1747447283
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747444440
64c3a1bad58820db16096802,TomPhilip,big,"game store",1747444533
64c3a1bad58820db16096802,TomPhilip,big,"game store",1747444544
64c3a1bad58820db16096802,TomPhilip,big,"game store",1747444555
64c3a1bad58820db16096802,TomPhilip,small,"game store",1747444597
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1747470047
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1747447263
65c2306a1e5c86cd63000f52,Mohammed,small,time,1747477693
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747447276
65c2306a1e5c86cd63000f52,Mohammed,daily,time,1747447261
65be0b427eadde4a9d04726b,NotSullivan,medium,time,1747511748
662e78911a6f5d6f0a092a42,Player_jazzra,daily,time,1747471317
680fbc307e4fa212a0092782,JimmyBrown,small,time,1747510934
65be0b427eadde4a9d04726b,NotSullivan,daily,time,1747479253
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1747506756
67d935e98c74d6e9470ae602,Starshah,daily,time,1747481810
666e611d56a42bf1ef02b667,thechamber,daily,time,1747482146
666e611d56a42bf1ef02b667,thechamber,medium,time,1747498666
65b43a1fe1a9b6cbd803df34,st.vannuffel,daily,time,1747496937
677a061fc68da227bd097812,gwalsh,small,gems,1747497068
6828bba12a3323f8f60c8711,GoGo,medium,gems,1747500225
66019ecdea2d21e5000e1184,cwk0505,daily,time,1747500108
65b8a1434dbf34cb5d0bee95,StephenLee,daily,time,1747500856
66019ecdea2d21e5000e1184,cwk0505,medium,time,1747751926
64c3a1bad58820db16096802,TomPhilip,small,gems,1747502588
66019ecdea2d21e5000e1184,cwk0505,small,time,1747508433
64c3a1bad58820db16096802,TomPhilip,medium,gems,1747502580
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1747515986
680fbc307e4fa212a0092782,JimmyBrown,daily,time,1747506122
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747507777
662e78911a6f5d6f0a092a42,Player_jazzra,big,time,1747554722
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1747517196
66019ecdea2d21e5000e1184,cwk0505,medium,time,1747549862
66019ecdea2d21e5000e1184,cwk0505,medium,time,1747769470
646b4214c741ef51e4078553,Tigermetal,daily,time,1747513203
65be0b427eadde4a9d04726b,NotSullivan,big,time,1747598749
65be0b427eadde4a9d04726b,NotSullivan,small,time,1747639521
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747517189
646b4214c741ef51e4078553,Tigermetal,small,time,1747578087
646b4214c741ef51e4078553,Tigermetal,small,time,1747595089
646d39a1c741ef51e4078554,deekep,daily,time,1747521658
6617013490498db1210201cc,T4nkhfd,daily,time,1747533646
6617013490498db1210201cc,T4nkhfd,small,gems,1747618689
677a061fc68da227bd097812,gwalsh,daily,time,1747544595
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1747587281
67d935e98c74d6e9470ae602,Starshah,medium,time,1747588042
680fbc307e4fa212a0092782,JimmyBrown,medium,time,1747580962
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1747591767
662e78911a6f5d6f0a092a42,Player_jazzra,daily,time,1747565296
64c3a1bad58820db16096802,TomPhilip,big,time,1747591253
65a96bca03387feede060372,Player_60372,daily,time,1747568843
64c3a1bad58820db16096802,TomPhilip,small,gems,1747570083
67d935e98c74d6e9470ae602,Starshah,daily,time,1747570897
65c27e8a70d7900cdc0c13a6,Mmd_izn,daily,time,1747580311
680fbc307e4fa212a0092782,JimmyBrown,small,time,1747586540
680fbc307e4fa212a0092782,JimmyBrown,big,time,1747641483
65c2306a1e5c86cd63000f52,Mohammed,medium,time,1747648534
65c2306a1e5c86cd63000f52,Mohammed,daily,time,1747586021
65c2306a1e5c86cd63000f52,Mohammed,small,gems,1747648954
666e611d56a42bf1ef02b667,thechamber,daily,time,1747587575
64c3a1bad58820db16096802,TomPhilip,small,gems,1747588985
64c3a1bad58820db16096802,TomPhilip,daily,time,1747588998
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1747597279
680fbc307e4fa212a0092782,JimmyBrown,daily,time,1747596145
646b4214c741ef51e4078553,Tigermetal,small,time,1747665592
680fbc307e4fa212a0092782,JimmyBrown,medium,time,1747654214
646b4214c741ef51e4078553,Tigermetal,medium,gems,1747610001
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1747601247
65be0b427eadde4a9d04726b,NotSullivan,daily,time,1747598764
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747601269
65be0b427eadde4a9d04726b,NotSullivan,small,time,1747657807
662e78911a6f5d6f0a092a42,Player_jazzra,big,time,1747640475
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747601278
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747602929
65b43a1fe1a9b6cbd803df34,st.vannuffel,daily,time,1747602223
64c3a1bad58820db16096802,TomPhilip,big,"game store",1747602816
65a1710e3e8abf0ee9065ae2,tommaooo,daily,time,1747602820
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747602935
64c3a1bad58820db16096802,TomPhilip,medium,gems,1747604923
64c3a1bad58820db16096802,TomPhilip,small,gems,1747604918
65c27e8a70d7900cdc0c13a6,Mmd_izn,small,time,1747703718
65c27e8a70d7900cdc0c13a6,Mmd_izn,big,time,1747772934
646b4214c741ef51e4078553,Tigermetal,daily,time,1747609413
646b4214c741ef51e4078553,Tigermetal,small,time,1747650455
646b4214c741ef51e4078553,Tigermetal,medium,time,1747646399
65b43a1fe1a9b6cbd803df34,st.vannuffel,big,time,1747656111
6617013490498db1210201cc,T4nkhfd,medium,gems,1747618740
6617013490498db1210201cc,T4nkhfd,small,time,1750716748
65b8a1434dbf34cb5d0bee95,StephenLee,daily,time,1747625309
661704d0e376ca8a2e0026c2,Player_026c2,daily,time,1747628193
6644d80a4514a63b20085a14,Player_85a14,daily,time,1747639523
67ff9402156f849b8e001c42,derrikdavis,daily,time,1747646481
646b4214c741ef51e4078553,Tigermetal,small,time,1747681202
682b1dae0e1e111a8c0dbfb9,Player_dbfb9,daily,time,1747656890
65b43a1fe1a9b6cbd803df34,st.vannuffel,small,time,1747663294
67d935e98c74d6e9470ae602,Starshah,daily,time,1747659275
680fbc307e4fa212a0092782,JimmyBrown,small,time,1747662498
65bc261bafc2216366065d73,ze4591,small,time,1755461752
680fbc307e4fa212a0092782,JimmyBrown,small,"game store",1747662535
65b43a1fe1a9b6cbd803df34,st.vannuffel,small,time,1747669639
646b4214c741ef51e4078553,Tigermetal,small,time,1747725067
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1747677100
662e78911a6f5d6f0a092a42,Player_jazzra,daily,time,1747666954
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1747679699
65c2306a1e5c86cd63000f52,Mohammed,small,time,1747695155
65b43a1fe1a9b6cbd803df34,st.vannuffel,medium,time,1747696417
660ed1a1584762ae500fa662,Player_fa662,daily,time,1747673145
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1747683404
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747682091
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747682107
646b4214c741ef51e4078553,Tigermetal,small,time,1747748281
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747682116
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1747726856
65a96bca03387feede060372,Player_60372,daily,time,1747684938
647b869208d5841d560f9315,DashaT,daily,time,1747686098
65a96bca03387feede060372,Player_60372,small,time,1747752550
65a1710e3e8abf0ee9065ae2,tommaooo,small,time,1747756511
666e611d56a42bf1ef02b667,thechamber,daily,time,1747687988
65be0b427eadde4a9d04726b,NotSullivan,daily,time,1747688042
666e611d56a42bf1ef02b667,thechamber,small,time,1747700227
65be0b427eadde4a9d04726b,NotSullivan,medium,time,1747723910
65be0b427eadde4a9d04726b,NotSullivan,small,time,1747731427
646d39a1c741ef51e4078554,deekep,daily,time,1747691174
681926de298350f3a4036682,Jamie,daily,time,1747691861
681926de298350f3a4036682,Jamie,small,gems,1747694390
681926de298350f3a4036682,Jamie,small,time,1747700118
65c2306a1e5c86cd63000f52,Mohammed,daily,time,1747695175
65c2306a1e5c86cd63000f52,Mohammed,small,gems,1747698090
64c3a1bad58820db16096802,TomPhilip,medium,time,1747747262
64c3a1bad58820db16096802,TomPhilip,daily,time,1747696690
64c3a1bad58820db16096802,TomPhilip,small,"game store",1747696704
65c2306a1e5c86cd63000f52,Mohammed,medium,time,1747753040
65c27e8a70d7900cdc0c13a6,Mmd_izn,daily,time,1747703713
682c105c6d4bd867ba082522,MrDonSavage,daily,time,1747718352
65b8a1434dbf34cb5d0bee95,StephenLee,daily,time,1747719495
677a061fc68da227bd097812,gwalsh,daily,time,1747720863
646b4214c741ef51e4078553,Tigermetal,daily,time,1747725059
662e78911a6f5d6f0a092a42,Player_jazzra,big,time,1747764534
654e20d5f64331104707662d,KucuXD,daily,time,1747728436
65be0b427eadde4a9d04726b,NotSullivan,medium,time,1747760395
682c487355bd42e3d10c34a9,Player_c34a9,daily,time,1747732665
680fbc307e4fa212a0092782,JimmyBrown,small,time,1747738460
680fbc307e4fa212a0092782,JimmyBrown,daily,time,1747733445
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1747766475
654e20d5f64331104707662d,KucuXD,big,time,1747823619
65b43a1fe1a9b6cbd803df34,st.vannuffel,daily,time,1747743158
65b43a1fe1a9b6cbd803df34,st.vannuffel,small,time,1747748427
682c7d3d599aa5080c09eb5b,CDTRAPZ,daily,time,1747746245
682c7d3d599aa5080c09eb5b,CDTRAPZ,small,gems,1747746272
682c7d3d599aa5080c09eb5b,CDTRAPZ,medium,gems,1747746265
682c7d42306f2e7c7404721e,GLHTrapz4,daily,time,1747746856
66fad38e0fe516083f002e7b,FartTrump,daily,time,1747746295
67d935e98c74d6e9470ae602,Starshah,big,time,1747829055
65b43a1fe1a9b6cbd803df34,st.vannuffel,medium,time,1747766461
64c3a1bad58820db16096802,TomPhilip,medium,time,1747756815
680fbc307e4fa212a0092782,JimmyBrown,small,time,1747768480
66019ecdea2d21e5000e1184,cwk0505,daily,time,1747751922
66fad38e0fe516083f002e7b,FartTrump,small,time,1747906080
64c3a1bad58820db16096802,TomPhilip,small,gems,1747756826
65c2306a1e5c86cd63000f52,Mohammed,big,time,1747841323
64c3a1bad58820db16096802,TomPhilip,small,gems,1747756832
65a1710e3e8abf0ee9065ae2,tommaooo,daily,time,1747756518
64c3a1bad58820db16096802,TomPhilip,medium,time,1747765017
680fbc307e4fa212a0092782,JimmyBrown,small,time,1747774098
64c3a1bad58820db16096802,TomPhilip,small,gems,1747788295
64c3a1bad58820db16096802,TomPhilip,big,time,1747786686
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747766484
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1747768163
662e78911a6f5d6f0a092a42,Player_jazzra,daily,time,1747766502
65c2306a1e5c86cd63000f52,Mohammed,small,time,1747905191
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747768157
64c3a1bad58820db16096802,TomPhilip,medium,gems,1747767082
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1747773038
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1747815012
65b43a1fe1a9b6cbd803df34,st.vannuffel,medium,time,1747819554
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1747773048
660ed1a1584762ae500fa662,Player_fa662,daily,time,1747772990
666e611d56a42bf1ef02b667,thechamber,medium,time,1747788431
646b4214c741ef51e4078553,Tigermetal,medium,time,1747822813
65be0b427eadde4a9d04726b,NotSullivan,medium,time,1747810162
65be0b427eadde4a9d04726b,NotSullivan,daily,time,1747774550
65be0b427eadde4a9d04726b,NotSullivan,small,gems,1747775697
646b4214c741ef51e4078553,Tigermetal,big,time,1747903145
646b4214c741ef51e4078553,Tigermetal,small,time,1747907191
681926de298350f3a4036682,Jamie,daily,time,1747778526
65b43a1fe1a9b6cbd803df34,st.vannuffel,small,time,1747829245
666e611d56a42bf1ef02b667,thechamber,daily,time,1747781460
666e611d56a42bf1ef02b667,thechamber,small,time,1747864720
64c3a1bad58820db16096802,TomPhilip,small,gems,1747788283
677a061fc68da227bd097812,gwalsh,medium,gems,1747789164
64c3a1bad58820db16096802,TomPhilip,small,gems,1747788288
677a061fc68da227bd097812,gwalsh,small,gems,1747789159
666e611d56a42bf1ef02b667,thechamber,small,time,1747880144
65a96bca03387feede060372,Player_60372,daily,time,1747801528
65b8a1434dbf34cb5d0bee95,StephenLee,daily,time,1747807475
65b43a1fe1a9b6cbd803df34,st.vannuffel,small,gems,1747830327
680fbc307e4fa212a0092782,JimmyBrown,daily,time,1747820927
646d39a1c741ef51e4078554,deekep,daily,time,1747821885
67ff9402156f849b8e001c42,derrikdavis,daily,time,1747822101
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1747833978
646b4214c741ef51e4078553,Tigermetal,daily,time,1747822804
646b4214c741ef51e4078553,Tigermetal,small,time,1747941811
67e3287c4d8cefc12a0d40a9,JAMES,daily,time,1747825495
67e3287c4d8cefc12a0d40a9,JAMES,small,time,1747892554
671b9caeb7bfa564b1038542,Knobhead,daily,time,1747826211
